dt,press,temp,cond,sal
2/20/2021 12:00,12.34225,12.16,3.702,32.02774384
2/20/2021 12:06,12.33408333,12.14,3.7012,32.03813364
2/20/2021 12:12,12.24308333,12.12,3.6996,32.04078853
2/20/2021 12:18,12.37666667,12.09333333,3.6976,32.04562434
2/20/2021 12:24,12.35041667,12.06333333,3.6956,32.05349639
2/20/2021 12:30,12.34516667,12.03666667,3.694,32.06222867
2/20/2021 12:36,12.33875,11.99666667,3.6916,32.07534929
2/20/2021 12:42,12.39766667,11.98,3.6916,32.09054035
2/20/2021 12:48,12.414,11.95,3.6892,32.0945799
2/20/2021 12:54,12.41808333,11.92333333,3.6872,32.09947317
2/20/2021 13:00,12.33233333,11.87333333,3.6828,32.10233323
2/20/2021 13:06,12.37666667,11.84666667,3.68,32.09944189
